Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
26784	-965.4427	-1032.602	67.15962	0.00165804	0.000764281	0.00242484	0.0121191	0.0173633	0.00224676	0.00330039	0.10404	0.000872191	0.0399686	0.0204113	0.012605	0.000223227	0.00973275	0.00136129	0.0464722	0.007605	0.0392628	0.0236502	0.0416957	0.0352138	0.0158511	0.000753921	0.00492054	0.00361616	0.0159209	0.0104346	0.136082	0.0746715	0.0177901	0.0317845	0.0671466	0.051627	0.00026184	0.282771	0.229524	0.00508334	0.041755	0.0754876	0.0234467	0.0132364	0.0849318	0.0564369	0.0775713	0.0262132	0.00761715	0.0709868	0.000943703	0.0889697	0.768821	1.43346	0.324559	0.577639	0.842638	1.18675	1.73119	3.08111	0.8136618	1.005635	0.000855176	0.000394198	0.00125068	0.00625073	0.00895558	0.00115883	0.00170226	0.0536611	0.000449855	0.0206149	0.0105277	0.00650138	0.000115135	0.00501992	0.000702121	0.0239692	0.00392248	0.0202508	0.0121982	0.0215056	0.0181624	0.00817563	0.000388855	0.0025379	0.00186513	0.00821164	0.00538192	0.0701877	0.0385138	0.00917573	0.0163937	0.0346326	0.026628	0.000135051	0.145847	0.118383	0.00262187	0.0215363	0.0389347	0.0120933	0.00682703	0.0438058	0.0291088	0.0400094	0.0135202	0.00392874	0.0366133	0.00048674	0.0458884	0.96508	0.0349198	0.9650802	1.938825
26820	-964.186	-1032.12	67.93404	0.0186429	0.000780983	0.0102446	0.0160339	0.0364818	0.00358423	0.00841634	0.0681591	0.000830873	0.0449247	0.0298062	0.00198106	0.00118927	0.00578441	0.00346778	0.143666	0.00409362	0.0195384	0.0365972	0.0337156	0.0283305	0.00436493	0.013498	0.00612107	0.00640113	0.0143276	0.00678529	0.103002	0.0492931	0.0200364	0.0237269	0.0359814	0.0673956	0.000192592	0.21934	0.0443668	0.00047617	0.100484	0.0323892	0.00605168	0.0122084	0.0550318	0.0258056	0.097718	0.0607871	0.000214561	0.0680342	0.005325	0.0258812	0.677011	1.6056	0.364964	0.611658	0.857817	1.16575	1.6349	2.73999	0.7288215	0.7906034	0.0114973	0.000481639	0.00631793	0.00988826	0.0224986	0.00221042	0.00519043	0.0420344	0.000512407	0.0277054	0.0183817	0.00122174	0.000733436	0.0035673	0.00213861	0.0886003	0.00252457	0.0120495	0.0225698	0.0207927	0.0174717	0.00269189	0.00832432	0.00377492	0.00394763	0.00883596	0.00418455	0.0635225	0.0303995	0.0123566	0.0146326	0.0221901	0.0415635	0.000118773	0.135269	0.0273614	0.000293658	0.0619693	0.0199747	0.00373212	0.00752905	0.0339386	0.0159146	0.0602635	0.037488	0.000132322	0.0419573	0.00328398	0.0159612	0.977015	0.0229846	0.9770154	1.62151
26856	-955.1287	-1022.302	67.17341	0.00302314	0.0095351	0.00652153	0.0194923	0.0421223	0.00472672	0.00919062	0.0798004	0.00190679	0.0131913	0.0550629	0.00345612	0.00199287	0.00327843	0.000624852	0.125669	0.012732	0.016905	0.00121991	0.0521834	0.0114775	0.0533227	0.0341762	0.064879	0.00503896	0.0183089	0.00560338	0.145694	0.105512	0.0381754	0.0627612	0.0987148	0.0348634	0.0143657	0.218475	0.109956	0.0127003	0.0946006	0.0337533	0.0453644	0.0568885	0.0634901	0.036094	0.0941112	0.0256243	0.0013947	0.112288	0.0227838	0.0814951	0.601702	1.74681	0.297145	0.553306	0.8314	1.20279	1.80732	3.36536	0.8774685	0.6458582	0.00139666	0.00440512	0.00301289	0.00900525	0.0194601	0.0021837	0.00424598	0.036867	0.000880918	0.00609428	0.0254385	0.00159669	0.000920688	0.0015146	0.000288676	0.0580578	0.00588207	0.00780997	0.000563585	0.0241082	0.00530248	0.0246346	0.0157891	0.0299735	0.00232795	0.00845854	0.00258871	0.0673093	0.0487455	0.0176367	0.0289951	0.0456053	0.0161066	0.00663683	0.100933	0.0507986	0.00586742	0.0437046	0.0155937	0.0209579	0.026282	0.0293318	0.0166751	0.0434785	0.0118382	0.00064434	0.0518759	0.0105259	0.03765	0.911672	0.0883279	0.9116721	2.164546
26892	-969.9627	-1037.84	67.87751	0.0312144	0.00997727	0.0134182	0.0194105	0.0269629	0.00184855	0.0221406	0.0542983	0.00735108	0.00739619	0.0440561	0.00178484	2.0112e-05	0.00422624	0.018741	0.00988197	0.0063808	0.0038735	0.00121227	0.0250276	0.0348235	0.00307822	0.00915801	0.00834217	0.00421507	0.00544065	0.0154647	0.0495839	0.0194733	0.00621668	0.117854	0.0728313	0.0315054	0.0565134	0.0402334	0.00427276	0.0147717	0.0197574	0.00126738	0.117301	0.0308557	0.0630465	0.0444158	0.0136603	0.0181751	0.0125442	0.0746451	0.0912046	0.0126614	0.718826	1.5272	0.218667	0.476443	0.793497	1.26024	2.09889	4.57316	1.099213	0.8825275	0.0239643	0.00765989	0.0103016	0.0149021	0.0207003	0.0014192	0.0169981	0.0416867	0.00564367	0.0056783	0.0338233	0.00137028	1.54407e-05	0.00324463	0.0143881	0.00758672	0.00489875	0.00297382	0.000930703	0.0192145	0.0267352	0.00236325	0.00703091	0.00640456	0.00323605	0.00417697	0.0118728	0.0380673	0.0149503	0.00477275	0.0904808	0.055915	0.0241878	0.0433872	0.0308885	0.00328034	0.0113407	0.0151684	0.00097301	0.0900557	0.023689	0.0484029	0.0340995	0.0104875	0.0139537	0.00963059	0.0573075	0.0700209	0.00972062	0.956984	0.0430162	0.9569838	1.302535
26928	-963.0167	-1030.354	67.33752	0.0070761	0.0320947	0.0186252	0.00308121	0.0338948	0.00680389	0.000476636	0.100421	0.0248959	0.014411	0.0202252	0.00720695	0.000646908	0.0130504	0.00392581	0.0674752	0.0251132	0.0114318	0.000230236	0.031021	0.0180574	0.0210482	0.00663603	0.0104466	0.00356707	0.0173923	0.00427667	0.0992651	0.0428993	0.0196992	0.0708866	0.0425825	0.0283457	0.00349038	0.193141	0.124528	0.0107937	0.0845745	0.0261818	0.0131984	0.0566748	0.0707201	0.0379295	0.0809167	0.0311864	0.00183949	0.0910118	0.0432546	0.0437371	0.783862	1.40526	0.282658	0.539981	0.825101	1.21197	1.85192	3.53784	0.9136102	1.045885	0.00411308	0.0186555	0.0108262	0.001791	0.0197018	0.00395486	0.000277051	0.0583712	0.0144711	0.00837657	0.0117562	0.00418914	0.000376025	0.00758571	0.00228193	0.0392209	0.0145974	0.0066449	0.000133828	0.0180314	0.0104961	0.0122346	0.00385729	0.00607225	0.00207341	0.0101095	0.00248588	0.0576992	0.0249358	0.0114504	0.0412038	0.0247517	0.0164763	0.00202883	0.112266	0.0723835	0.00627397	0.0491601	0.0152185	0.00767178	0.032943	0.041107	0.0220471	0.047034	0.0181275	0.00106923	0.0529019	0.0251424	0.0254228	0.952297	0.0477031	0.9522969	1.720388
26964	-964.3701	-1031.579	67.20858	0.00553359	0.00356697	0.0260887	0.0106184	0.0276561	0.00533207	0.00684368	0.0942608	0.00955267	0.0174636	0.0678019	0.00358341	0.00108455	0.00975502	0.0152771	0.130586	0.00439966	0.00679955	0.000389462	0.055346	0.00214238	0.000483124	0.0149825	0.0675648	0.000530922	0.0136872	0.00528318	0.131427	0.0216446	0.0185815	0.0505354	0.0265633	0.0402737	0.00788174	0.173791	0.0515777	0.0234114	0.0450561	0.0445268	0.00437409	0.0437113	0.0379467	0.0517919	0.0842588	0.0136554	0.0246007	0.111439	0.0524453	0.0991449	0.824091	1.32983	0.299904	0.555806	0.83257	1.2011	1.79919	3.33439	0.8707855	1.16193	0.00313473	0.00202066	0.014779	0.00601522	0.015667	0.00302057	0.00387689	0.0533979	0.0054115	0.00989296	0.0384092	0.00202997	0.000614388	0.00552614	0.00865435	0.0739757	0.00249237	0.00385189	0.000220627	0.031353	0.00121364	0.000273686	0.00848747	0.0382749	0.000300763	0.00775367	0.00299288	0.0744525	0.0122615	0.0105263	0.0286279	0.0150479	0.0228147	0.00446494	0.0984509	0.0292184	0.0132624	0.0255239	0.025224	0.00247788	0.0247621	0.0214965	0.0293397	0.0477319	0.00773568	0.0139361	0.0631293	0.0297098	0.0561647	0.947108	0.0528922	0.9471078	1.765251
27000	-956.54	-1023.872	67.332	0.00715393	1.94112e-05	0.027333	0.0304825	0.0244268	0.0137077	0.00177866	0.0776285	0.00513507	0.0289166	0.0409478	0.00257239	0.0118182	0.0228527	0.0103136	0.0266408	0.00402935	0.0265776	0.000105568	0.0299355	0.00460382	0.00908867	0.00656901	0.0188741	0.00412126	0.0193193	0.00447142	0.140657	0.0567362	0.0585542	0.0902336	0.0152816	0.0419196	0.00601144	0.299245	0.153579	0.0225994	0.0307643	0.0532976	0.0388069	0.0410176	0.0905849	0.0355851	0.104056	0.00523799	0.0156424	0.111486	0.139701	0.0935713	0.674039	1.61118	0.416236	0.652155	0.875147	1.14267	1.53338	2.40248	0.633772	0.7844104	0.00340017	9.22588e-06	0.012991	0.0144879	0.0116097	0.00651512	0.000845374	0.0368958	0.00244063	0.0137437	0.0194619	0.00122263	0.00561702	0.0108616	0.00490191	0.012662	0.0019151	0.012632	5.01749e-05	0.0142279	0.00218814	0.00431973	0.00312216	0.00897061	0.00195878	0.00918223	0.00212521	0.0668524	0.026966	0.0278301	0.0428869	0.00726315	0.0199238	0.00285716	0.142227	0.0729941	0.0107412	0.0146219	0.0253317	0.0184444	0.0194951	0.0430538	0.0169132	0.0494564	0.00248955	0.00743464	0.052988	0.0663983	0.0444732	0.956971	0.0430288	0.9569712	2.103991
27036	-968.7325	-1036.547	67.81452	0.000771913	0.00214112	0.00161953	0.00531159	0.00222906	0.00144564	0.001847	0.01581	0.0025087	0.00852751	0.0104822	0.000380533	0.00293901	0.000663998	0.000184436	0.0140622	0.00331665	0.00564032	5.69546e-05	0.00498591	0.00166283	0.00174337	0.00122866	0.00845496	0.000690557	0.00620377	0.0121229	0.0281139	0.00122468	0.022674	0.00970397	0.0161921	0.00786249	0.00776102	0.00137217	0.000309316	0.0114466	0.00372976	0.00830583	0.0370888	0.0183089	0.021605	0.00550535	0.0219055	0.00634099	0.000920759	0.0167277	0.0127719	0.00144396	0.653986	1.64878	0.0686937	0.27087	0.665322	1.50303	3.6918	14.5574	1.936449	0.7437176	0.00204023	0.00565915	0.00428055	0.014039	0.00589158	0.00382096	0.00488178	0.0417873	0.00663069	0.0225389	0.0277054	0.00100578	0.00776806	0.001755	0.000487479	0.0371675	0.00876618	0.0149078	0.000150536	0.0131782	0.00439501	0.00460787	0.00324744	0.0223472	0.0018252	0.0163971	0.0320418	0.0743075	0.00323693	0.0599291	0.0256484	0.0427971	0.0207812	0.020513	0.00362675	0.000817549	0.0302542	0.00985807	0.021953	0.0980287	0.048392	0.0571039	0.0145511	0.057898	0.0167598	0.00243364	0.0442128	0.0337573	0.00381649	0.975493	0.0245074	0.9754926	0.3783461
27072	-962.2222	-1029.234	67.01137	0.00114472	0.00158091	0.00503521	0.000794013	0.00427133	0.000452684	0.000356558	0.0119523	0.000464204	0.0059513	0.00312237	0.00138754	0.000762498	0.000523822	0.000223249	0.00849227	0.00127197	0.00143991	6.23068e-05	0.00331048	0.00280959	0.00131703	0.00193194	0.00296378	0.000910441	0.00289598	0.00390564	0.00796048	0.00173312	0.0156415	0.00913874	0.0107557	0.00877438	0.00519037	0.00256625	2.97869e-05	0.00428964	0.00288673	0.00700672	0.0136468	0.0101432	0.0185151	0.00747605	0.00287539	0.00471874	0.00175552	0.0134078	0.00860313	0.00127869	0.849965	1.28131	0.0608659	0.25535	0.653187	1.53096	3.91619	16.4296	2.023929	1.243789	0.00502672	0.00694212	0.0221107	0.00348668	0.0187563	0.00198783	0.00156572	0.0524849	0.00203842	0.0261334	0.013711	0.00609296	0.00334829	0.00230021	0.000980333	0.0372913	0.00558547	0.00632293	0.000273602	0.014537	0.0123375	0.00578335	0.00848355	0.0130146	0.00399793	0.0127168	0.0171505	0.0349561	0.00761051	0.0686851	0.0401301	0.0472304	0.0385301	0.022792	0.011269	0.000130801	0.0188367	0.0126762	0.030768	0.059926	0.0445409	0.0813035	0.0328289	0.0126264	0.020721	0.00770886	0.0588763	0.0377781	0.005615	0.948266	0.0517338	0.9482662	0.2277277
27108	-966.7237	-1033.379	66.65559	0.0149536	0.0016097	0.000602742	0.000242536	0.00396992	0.000533469	0.000383574	0.00582234	0.000918728	0.00140938	0.00803296	0.000381426	0.00140786	0.00062733	4.19513e-05	0.00186177	0.000420071	0.00428511	7.46519e-05	0.00181459	0.00123408	0.00110174	0.00137345	0.000784557	0.000911832	0.00157958	0.00200274	0.00837909	0.0010185	0.0134146	0.00892286	0.0103217	0.00508382	0.0014874	0.010664	0.00159375	0.000643474	0.00158603	0.00650586	0.00867373	0.0216656	0.00132463	0.00224031	0.00192068	0.00389095	0.00146262	0.0163692	0.00873111	0.00432207	0.896369	1.19431	0.0498013	0.231548	0.633548	1.57841	4.31876	20.0798	2.169001	1.407253	0.0752939	0.00810507	0.0030349	0.00122121	0.0199892	0.0026861	0.00193136	0.0293164	0.00462594	0.00709646	0.0404472	0.00192054	0.00708881	0.0031587	0.000211231	0.00937427	0.00211512	0.0215762	0.000375884	0.00913673	0.00621378	0.00554745	0.00691555	0.00395037	0.00459121	0.00795345	0.0100841	0.04219	0.00512829	0.0675444	0.044928	0.0519711	0.0255978	0.00748928	0.053695	0.00802479	0.00323999	0.00798588	0.032758	0.0436735	0.10909	0.00666973	0.0112803	0.00967094	0.0195915	0.00736452	0.0824213	0.0439625	0.0217623	0.900752	0.0992482	0.9007518	0.1986037
27144	-965.9906	-1033.632	67.64163	0.0183579	0.00290103	0.0204253	0.0068585	0.0132539	0.0054977	0.000856629	0.0784502	0.00127924	0.00655381	0.0615473	0.00322662	0.00131611	0.00376834	0.0144438	0.0581434	0.00534838	0.0148334	0.0183711	0.0248671	0.0106748	0.024803	0.0244509	0.0470336	7.02332e-05	0.0220426	0.0101746	0.0850905	0.0368529	0.0358069	0.0990108	0.0151399	0.0144063	0.00684378	0.146542	0.0673206	0.00150755	0.00653532	0.0450975	0.0376932	0.00587777	0.0365833	0.00267112	0.0487323	0.0779049	0.0516094	0.0850728	0.00596299	0.0570699	0.887354	1.21121	0.396166	0.636625	0.868591	1.15129	1.57078	2.52419	0.6695051	1.373658	0.0124979	0.00197499	0.0139054	0.0046692	0.00902316	0.00374278	0.000583185	0.0534081	0.000870891	0.00446177	0.0419008	0.00219665	0.000895995	0.00256545	0.00983319	0.0395835	0.00364112	0.0100985	0.0125069	0.0169293	0.00726727	0.0168856	0.0166459	0.03202	4.78141e-05	0.0150064	0.00692678	0.0579288	0.0250891	0.024377	0.0674056	0.0103071	0.00980768	0.00465918	0.0997641	0.0458312	0.00102632	0.00444918	0.030702	0.0256612	0.00400153	0.0249056	0.00181847	0.0331765	0.0530369	0.0351352	0.0579167	0.00405955	0.0388527	0.97005	0.0299503	0.9700497	1.468881
27180	-955.5194	-1022.978	67.4584	0.0120447	0.0116044	0.0100481	0.00793111	0.0223734	0.00289125	0.00218869	0.0922599	0.000167364	0.0218417	0.0689337	0.0010122	0.0201106	0.00194941	0.0138217	0.0222033	0.0107876	0.0159349	0.00604413	0.094509	0.0117005	0.0430036	0.0201302	0.00200533	0.000238975	0.0191505	0.0198506	0.0992276	0.0489351	0.0515722	0.0337716	0.00995273	0.0399312	0.0315972	0.217045	0.108313	0.000675248	0.00414838	0.034803	0.0225396	0.0305527	0.0559717	0.0166335	0.0728942	0.0517107	0.0226047	0.114935	0.117161	0.0583835	0.772739	1.42612	0.37421	0.619166	0.861088	1.16132	1.61507	2.67229	0.7107315	1.015966	0.00669859	0.00645371	0.00558817	0.00441084	0.0124428	0.00160795	0.00121723	0.0513098	9.30784e-05	0.0121471	0.0383371	0.000562931	0.0111844	0.00108415	0.00768686	0.0123482	0.00599948	0.00886213	0.00336141	0.0525606	0.00650714	0.0239162	0.0111953	0.00111525	0.000132905	0.0106504	0.0110398	0.0551849	0.0272149	0.0286816	0.0187819	0.00553515	0.0222075	0.0175726	0.120708	0.0602377	0.000375535	0.0023071	0.0193555	0.0125353	0.0169917	0.0311283	0.00925063	0.0405397	0.0287586	0.0125715	0.0639203	0.0651581	0.0324696	0.952839	0.0471612	0.9528388	1.798095
27216	-956.5977	-1024.552	67.95422	0.00108867	0.00404644	0.0108846	0.00393244	0.013306	0.00157873	0.00298895	0.0406424	0.00144605	0.00642834	0.0421044	0.000489692	0.0105381	0.00169751	0.00296529	0.00239712	0.00331105	0.00560894	0.00332146	0.0079543	0.0173467	0.0130967	0.00097284	0.0105449	6.26268e-05	0.00960878	0.00121249	0.0394279	0.0247914	0.021178	0.0222753	0.00249031	0.0151751	0.00970099	0.0863322	0.0924524	0.00483822	0.00855291	0.0140734	0.029438	0.0131339	0.0361863	0.00821874	0.0416806	0.0512823	0.0068845	0.056392	0.0769189	0.0284807	0.79749	1.37971	0.178704	0.431781	0.769501	1.29954	2.31599	5.59585	1.245142	1.083778	0.00119702	0.00444918	0.011968	0.00432384	0.0146304	0.00173586	0.00328644	0.0446875	0.00158997	0.00706816	0.0462951	0.000538431	0.0115869	0.00186646	0.00326042	0.0026357	0.0036406	0.0061672	0.00365205	0.00874599	0.0190732	0.0144002	0.00106967	0.0115944	6.88601e-05	0.0105651	0.00133317	0.0433522	0.0272589	0.0232858	0.0244924	0.00273817	0.0166855	0.0106665	0.0949248	0.101654	0.00531977	0.00940418	0.0154742	0.032368	0.0144411	0.039788	0.00903675	0.0458291	0.0563864	0.00756972	0.0620047	0.0845746	0.0313154	0.91927	0.0807297	0.9192703	0.9094796
27252	-969.9477	-1036.381	66.43337	0.00418572	0.000748917	0.00140979	0.000171107	0.000229285	0.00041004	0.000542579	0.00636405	0.000272528	0.00441924	0.00296666	2.35893e-05	0.000686381	0.000159006	0.000322635	0.00125818	0.000448193	0.00111549	0.00111043	0.00125059	0.000708058	0.000183437	8.41056e-06	0.000552007	0.00031331	0.000705361	0.00159923	0.00148081	0.0015453	0.00223316	0.00473468	0.00128654	0.00611588	0.00112106	0.00267168	0.00161783	0.00246979	0.00164602	0.00457062	0.0119989	0.0110986	0.0144164	0.00454124	0.00044806	0.00249296	8.10891e-05	0.00857668	0.0029777	0.00154807	0.715641	1.53317	0.0296714	0.179869	0.585544	1.70781	5.55962	33.7025	2.543447	0.8751952	0.034355	0.00614686	0.011571	0.00140439	0.00188189	0.00336547	0.00445331	0.052234	0.00223682	0.0362717	0.0243493	0.000193613	0.00563358	0.00130507	0.00264808	0.0103267	0.00367862	0.00915555	0.00911404	0.0102644	0.0058115	0.00150559	6.9031e-05	0.00453069	0.00257155	0.00578937	0.013126	0.012154	0.0126833	0.018329	0.0388607	0.0105595	0.0501971	0.00920128	0.0219283	0.0132786	0.0202712	0.01351	0.0375141	0.0984831	0.0910937	0.118325	0.037273	0.00367752	0.0204614	0.000665552	0.0703946	0.02444	0.012706	0.961426	0.0385735	0.9614265	0.1218373
27288	-976.3844	-1044.068	67.68335	0.0171468	0.00485578	0.0139652	5.15905e-05	0.0111972	0.00454845	0.0029509	0.0254454	0.00671134	0.000304143	0.00993306	0.0011123	0.000274578	0.00345804	0.00780538	0.00050308	0.00322955	0.00665845	0.0026014	0.0114722	0.00349956	0.00504959	0.00506862	0.0135115	0.0028081	0.00913589	0.0014368	0.0667922	0.0215433	0.0177607	0.0126982	0.0037339	0.00344807	0.00920345	0.00569278	0.0127078	0.0402695	0.0217799	0.0190218	0.00130192	0.0342724	0.0159947	0.0108359	0.022665	0.0104324	0.000677069	0.022793	0.00874879	0.00711375	0.845245	1.29017	0.108901	0.339123	0.713641	1.40126	2.94878	9.18269	1.603275	1.228397	0.031507	0.00892243	0.0256609	9.47969e-05	0.0205748	0.00835773	0.00542223	0.0467556	0.012332	0.000558858	0.0182519	0.00204383	0.000504534	0.0063541	0.0143423	0.000924403	0.00593425	0.0122348	0.00478004	0.0210801	0.0064304	0.00927856	0.00931352	0.0248272	0.00515985	0.0167871	0.0026401	0.12273	0.0395855	0.0326351	0.0233327	0.00686099	0.00633578	0.0169112	0.0104604	0.0233504	0.0739947	0.0400204	0.0349522	0.00239226	0.0629751	0.02939	0.0199109	0.0416467	0.0191694	0.0012441	0.0418818	0.0160758	0.0130714	0.9192	0.0808	0.9192	0.5442215
27324	-965.7116	-1031.227	65.51503	0.00171609	0.000105284	0.000243935	0.000193281	0.000239469	0.000251621	0.000327081	0.00352767	0.000211979	0.00112338	0.00373451	8.63848e-06	0.000269984	0.00025447	0.000523038	0.00124596	0.000323441	0.00112731	2.36861e-05	0.000885119	0.000710659	0.000566396	0.000319444	0.0015553	0.000191865	0.000754295	0.00117581	0.00331623	0.000193465	0.00159946	0.00419327	0.000653547	0.00253874	0.0020986	0.000424209	0.000678869	0.000998688	0.00107803	0.00310122	0.00397846	0.00555052	0.00182771	0.000314383	0.000155876	0.00144932	6.99075e-05	0.00342944	0.00330619	0.000857651	0.750993	1.46689	0.0198156	0.147722	0.550659	1.81601	6.76945	50.4652	2.835358	0.9599321	0.0270576	0.00166002	0.00384613	0.00304747	0.00377571	0.00396732	0.0051571	0.0556209	0.00334227	0.0177123	0.0588821	0.000136203	0.00425685	0.00401224	0.00824676	0.0196451	0.00509971	0.0177743	0.00037346	0.0139557	0.011205	0.00893038	0.00503668	0.0245224	0.00302514	0.011893	0.0185391	0.0522872	0.00305037	0.0252187	0.0661155	0.0103045	0.0400284	0.0330887	0.00668852	0.0107037	0.0157463	0.0169974	0.048897	0.0627285	0.0875152	0.0288176	0.00495689	0.00245771	0.0228515	0.00110223	0.054072	0.0521288	0.0135226	0.945815	0.0541853	0.9458147	0.06342348
27360	-957.6704	-1022.698	65.0278	0.000118719	0.000453561	0.00039358	3.68463e-05	0.00123708	0.000347479	0.000313385	0.00283555	0.000122265	0.000529138	0.00245506	3.77216e-05	0.000700005	0.000248752	0.000419441	7.11902e-06	0.000214895	0.000331491	1.73378e-05	0.000353722	0.000372593	0.000526303	0.000788714	0.000119685	0.000228032	0.000342901	0.0012424	0.00338497	0.000470125	0.00147268	0.00282842	0.000591281	0.00248173	0.00185187	0.000640489	0.000294422	0.00167912	0.00134244	0.00189116	0.00373597	0.00842493	0.00080662	0.00216673	0.000318296	0.000775002	0.000570521	0.00342062	0.00182297	0.000574985	0.823425	1.33108	0.0152118	0.129851	0.528946	1.89055	7.70115	65.7385	3.026539	1.159902	0.00210723	0.00805056	0.00698591	0.000654009	0.0219578	0.00616763	0.00556247	0.0503301	0.00217017	0.00939202	0.0435765	0.000669545	0.0124249	0.00441525	0.00744492	0.00012636	0.00381431	0.00588386	0.000307739	0.00627845	0.0066134	0.0093417	0.0139994	0.00212437	0.00404748	0.00608638	0.0220522	0.0600821	0.00834455	0.0261396	0.0502035	0.010495	0.0440499	0.03287	0.0113685	0.00522589	0.0298038	0.0238278	0.0335673	0.0663122	0.14954	0.0143172	0.0384586	0.00564963	0.013756	0.0101265	0.0607149	0.0323571	0.0102058	0.970844	0.0291561	0.9708439	0.05633914
27396	-970.9755	-1038.401	67.42594	0.0233567	0.00145982	0.00856651	0.0122681	0.0325817	0.017468	0.0394302	0.137075	0.0392787	0.031606	0.0204377	0.00443342	0.00324215	0.0155767	0.00219682	0.0332012	0.0167077	0.011193	0.0477065	0.12999	0.0256691	0.0068001	0.00449214	0.0447998	0.00327576	0.0228994	0.0366277	0.0065431	0.00433598	0.0060073	0.0344878	0.1186	0.0511779	0.108209	0.0430946	0.0958551	0.0878421	0.0189434	0.0220907	0.0464077	0.0162733	0.0463765	0.0193495	0.092836	0.057088	0.0482228	0.118376	0.209921	0.164771	0.62336	1.7062	0.477724	0.697483	0.893687	1.11896	1.43373	2.09326	0.5341475	0.6850309	0.0106693	0.000666846	0.00391317	0.00560406	0.0148833	0.00797935	0.0180117	0.0626158	0.0179425	0.0144376	0.00933591	0.00202518	0.00148101	0.00711542	0.0010035	0.0151663	0.00763204	0.00511295	0.0217923	0.0593791	0.0117256	0.00310628	0.002052	0.0204645	0.00149636	0.0104604	0.0167315	0.00298888	0.00198067	0.00274413	0.015754	0.0541762	0.023378	0.0494298	0.0196856	0.0437865	0.0401262	0.00865333	0.010091	0.021199	0.00743363	0.0211847	0.00883882	0.0424074	0.0260777	0.0220281	0.0540739	0.0958916	0.0752672	0.878014	0.121986	0.8780144	2.189148
27432	-962.9704	-1029.896	66.92527	0.00967279	0.00398339	0.0706171	0.00771319	0.0460663	0.00200557	0.0305044	0.102589	0.0109799	0.00339214	0.0328364	0.00519154	0.0111496	0.000730534	0.00324427	0.0577	0.0144509	0.00598222	0.00868956	0.0319618	0.0282856	0.00124093	0.000442659	0.0235064	0.00723172	0.0179778	0.0854228	0.00439521	0.0051333	0.0041091	0.0546759	0.157472	0.0256419	0.057902	0.116602	0.112892	0.104822	0.0399238	0.0444074	0.0317724	0.0302796	0.039956	0.064145	0.0630596	0.0230368	0.0678664	0.0181517	0.252231	0.11324	0.857038	1.26805	0.415427	0.651537	0.874888	1.143	1.53483	2.40716	0.6351787	1.267254	0.0047063	0.00193812	0.0343588	0.00375286	0.0224136	0.000975809	0.0148419	0.0499148	0.00534227	0.00165045	0.0159766	0.00252595	0.00542482	0.000355442	0.0015785	0.028074	0.00703108	0.00291065	0.00422791	0.015551	0.0137624	0.000603775	0.000215376	0.011437	0.0035186	0.00874712	0.0415625	0.00213849	0.00249761	0.00199928	0.0266026	0.0766181	0.0124761	0.0281723	0.0567329	0.0549278	0.0510013	0.019425	0.0216064	0.0154589	0.0147326	0.0194406	0.0312098	0.0306817	0.0112086	0.0330204	0.00883173	0.122723	0.0550971	0.959467	0.0405333	0.9594667	2.055285
